,COD_RH,                 AUTOR,                TITULO,                AÑO,                LUGAR,                REVISTA,                EDITORIAL,                ISSN,Unnamed: 8,Cuartil,Publindex
1921,0001468037,Oscar Danilo Montoya Giraldo,Method for Estimating Solar Energy Potential Based on Photogrammetry from Unmanned Aerial Vehicles,2020,Suiza,Electronics Switzerland,Multidisciplinary Digital Publishing Institute MDPI,20799292,,Q2,No Clasificado
1922,0001468037,Oscar Danilo Montoya Giraldo,A Hybrid Approach Based on SOCP and the Discrete Version of the SCA for Optimal Placement and Sizing DGs in AC Distribution Networks,2021,Suiza,Electronics Switzerland,Multidisciplinary Digital Publishing Institute MDPI,20799292,,Q2,No Clasificado
1923,0001468037,Oscar Danilo Montoya Giraldo,H2 controller design on engine rotor rotation,2020,Reino Unido,Journal of Physics Conference Series,Kunming Institute of Physics,17426596,,-,No Clasificado
1924,0001468037,Oscar Danilo Montoya Giraldo,Toward an adaptive protection scheme in active distribution networks: Intelligent approach fault detector,2021,Países Bajos,Applied Soft Computing Journal,Elsevier Science Bv,15684946,,Q1,No Clasificado
1925,0001468037,Oscar Danilo Montoya Giraldo,Optimal Selection and Location of Fixed-Step Capacitor Banks in Distribution Networks Using a Discrete Version of the Vortex Search Algorithm,2020,Suiza,Energies,Multidisciplinary Digital Publishing Institute MDPI,19961073,,Q1,No Clasificado
1926,0001468037,Oscar Danilo Montoya Giraldo,Voltage Stability Analysis in Medium-Voltage Distribution Networks Using a Second-Order Cone Approximation,2020,Suiza,Energies,Multidisciplinary Digital Publishing Institute MDPI,19961073,,Q1,No Clasificado
1927,0001468037,Oscar Danilo Montoya Giraldo,Discrete-Inverse Optimal Control Applied to the Ball and Beam Dynamical System: A Passivity-Based Control Approach,2020,Suiza,Symmetry,Multidisciplinary Digital Publishing Institute MDPI,20738994,,Q2,No Clasificado
1928,0001468037,Oscar Danilo Montoya Giraldo,Seasonality Effect Analysis and Recognition of Charging Behaviors of Electric Vehicles: A Data Science Approach,2020,Suiza,Sustainability,Multidisciplinary Digital Publishing Institute MDPI,20711050,,Q1,No Clasificado
1929,0001468037,Oscar Danilo Montoya Giraldo,A Second-Order Cone Programming Reformulation of the Economic Dispatch Problem of BESS for Apparent Power Compensation in AC Distribution Networks,2020,Suiza,Electronics Switzerland,Multidisciplinary Digital Publishing Institute MDPI,20799292,,Q2,No Clasificado
1930,0001468037,Oscar Danilo Montoya Giraldo,On the convergence of the power flow methods for DC networks with mesh and radial structures,2021,Países Bajos,Electric Power Systems Research,Elsevier Bv,03787796,,Q1,No Clasificado
1931,0001468037,Oscar Danilo Montoya Giraldo,A Mixed-Integer Conic Formulation for Optimal Placement and Dimensioning of DGs in DC Distribution Networks,2021,Suiza,Electronics Switzerland,Multidisciplinary Digital Publishing Institute MDPI,20799292,,Q2,No Clasificado
1932,0001468037,Oscar Danilo Montoya Giraldo,A Mixed-Integer Convex Model for the Optimal Placement and Sizing of Distributed Generators in Power Distribution Networks,2021,Suiza,Applied Sciences Switzerland,Multidisciplinary Digital Publishing Institute MDPI,20763417,,Q2,No Clasificado
1933,0001468037,Oscar Danilo Montoya Giraldo,Second-Order Cone Approximation for Voltage Stability Analysis in Direct-Current Networks,2020,Suiza,Symmetry,Multidisciplinary Digital Publishing Institute MDPI,20738994,,Q2,No Clasificado
1934,0001468037,Oscar Danilo Montoya Giraldo,Sine-cosine algorithm for parameters' estimation in solar cells using datasheet information,2020,Inglaterra,Journal of Physics Conference Series,Kunming Institute of Physics,17426588,,-,No Clasificado
1935,0001468037,Oscar Danilo Montoya Giraldo,Mathematical and physical techniques of modeling and simulation of pattern recognition in the stock market,2021,Reino Unido,Journal of Physics Conference Series,Kunming Institute of Physics,17426596,,-,No Clasificado
1936,0001468037,Oscar Danilo Montoya Giraldo,Optimal Design of Transmission Shafts Using a Vortex Search Algorithm,2021,Arabia Saudita,Arabian Journal For Science And Engineering,SpringerVerlag London Ltd,21914281,,Q1,No Clasificado
1937,0001468037,Oscar Danilo Montoya Giraldo,Transmission Network Management of N-1 Contingencies in the 110 KV Atlántico Network with Bess through Linear Optimization: Case Study,2020,India,International Journal of Mechanical and Production Engineering Research and Development,Transstellar Journal Publications and Research Consultancy Private Limited TJPRC,22496890,,No Clasificado,No Clasificado
1938,0001468037,Oscar Danilo Montoya Giraldo,Passivity-based control of islanded microgrids with unknown power loads,2020,Reino Unido,IMA Journal of Mathematical Control and Information,Oxford University Press UK,14716887,,Q2,No Clasificado
1939,0001468037,Oscar Danilo Montoya Giraldo,Latencies in Power Systems: A Database-Based Time-Delay Compensation for Memory Controllers,2021,Suiza,Electronics Switzerland,Multidisciplinary Digital Publishing Institute MDPI,20799292,,Q2,No Clasificado
1940,0001468037,Oscar Danilo Montoya Giraldo,A MIQP model for optimal location and sizing of dispatchable DGs in DC networks,2020,,Energy Systems,SpringerVerlag London Ltd,18683967,,Q2,No Clasificado
1941,0001468037,Oscar Danilo Montoya Giraldo,APPLICATION OF SOFT COMPUTING TECHNIQUES IN THE ANALYSIS OF COVID ¿ 19: A REVIEW,2020,Reino Unido,European Journal of Molecular and Clinical Medicine,Ubiquity Press Ltd,25158260,,No Clasificado,No Clasificado
1942,0001468037,Oscar Danilo Montoya Giraldo,Discrete-time inverse optimal control for a reaction wheel pendulum: a passivity-based control approach,2020,Colombia,Uis Ingenierías,Cefac Universidad Industrial De Santander,16574583,,No Clasificado,No Clasificado
1943,0001468037,Oscar Danilo Montoya Giraldo,Optimal Power Flow in Direct Current Networks Using the Antlion Optimizer,2020,China,"Statistics, Optimization and Information Computing",International Academic Press,23105070,,Q3,No Clasificado
1944,0001468037,Oscar Danilo Montoya Giraldo,Optimal Location and Sizing of Distributed Generators in DC Networks Using a Hybrid Method Based on Parallel PBIL and PSO,2020,Suiza,Electronics Switzerland,Multidisciplinary Digital Publishing Institute MDPI,20799292,,Q2,No Clasificado
1945,0001468037,Oscar Danilo Montoya Giraldo,Optimal minimum time control for a direct current motor using bang-bang control,2020,Inglaterra,Journal of Physics Conference Series,Kunming Institute of Physics,17426588,,-,No Clasificado
1946,0001468037,Oscar Danilo Montoya Giraldo,Control by second order sliding modes for a double-fed induction generator for a wind turbine,2020,Inglaterra,Journal of Physics Conference Series,Kunming Institute of Physics,17426588,,-,No Clasificado
1947,0001468037,Oscar Danilo Montoya Giraldo,Ubicación óptima de reconectadores y fusibles en sistemas de distribución,2016,Colombia,Revista Iteckne,Departamento Publicaciones Universidad Santo Tomas,16921798,,No Clasificado,No Clasificado
1948,0001468037,Oscar Danilo Montoya Giraldo,A Chronological Literature Review of Electric Vehicle Interactions with Power Distribution Systems,2020,Suiza,Energies,Multidisciplinary Digital Publishing Institute MDPI,19961073,,Q1,No Clasificado
1949,0001468037,Oscar Danilo Montoya Giraldo,On the nonlinear control of a single-phase current source converter for sinusoidal voltage generation,2020,Inglaterra,Journal of Physics Conference Series,Kunming Institute of Physics,17426588,,-,No Clasificado
1950,0001468037,Oscar Danilo Montoya Giraldo,Economic Dispatch of Renewable Generators and BESS in DC Microgrids Using Second-Order Cone Optimization,2020,Suiza,Energies,Multidisciplinary Digital Publishing Institute MDPI,19961073,,Q1,No Clasificado
1951,0001468037,Oscar Danilo Montoya Giraldo,On the numerical analysis based on successive approximations for power flow problems in AC distribution systems,2020,Países Bajos,Electric Power Systems Research,Elsevier Bv,03787796,,Q1,No Clasificado
1952,0001468037,Oscar Danilo Montoya Giraldo,Intelligent Fault Detection System for Microgrids,2020,Suiza,Energies,Multidisciplinary Digital Publishing Institute MDPI,19961073,,Q1,No Clasificado
1953,0001468037,Oscar Danilo Montoya Giraldo,Bilinear Control for Three-Phase Microgrids: A Proportional-Integral Passivity-Based Design,2020,Reino Unido,Electric Power Components and Systems,"Falmer Press, Taylor  Francis Inc",15325008,,Q3,No Clasificado
1954,0001468037,Oscar Danilo Montoya Giraldo,Optimal Location-Reallocation of Battery Energy Storage Systems in DC Microgrids,2020,Suiza,Energies,Multidisciplinary Digital Publishing Institute MDPI,19961073,,Q1,No Clasificado
1955,0001468037,Oscar Danilo Montoya Giraldo,An energy management system for optimal operation of BSS in DC distributed generation environments based on a parallel PSO algorithm,2020,Países Bajos,Journal of Energy Storage,Elsevier Science Bv,2352152X,,Q1,No Clasificado
1956,0001468037,Oscar Danilo Montoya Giraldo,Optimal Placement and Sizing ofWind Generators in AC Grids Considering Reactive Power Capability and Wind Speed Curves,2020,Suiza,Sustainability,Multidisciplinary Digital Publishing Institute MDPI,20711050,,Q1,No Clasificado
1957,0001468037,Oscar Danilo Montoya Giraldo,Nonlinear Voltage Control for Three-Phase DC-AC Converters in Hybrid Systems: An Application of the PI-PBC Method,2020,Suiza,Electronics Switzerland,Multidisciplinary Digital Publishing Institute MDPI,20799292,,Q2,No Clasificado
1958,0001468037,Oscar Danilo Montoya Giraldo,Nonlinear Voltage Control for Three-Phase DC-AC Converters in Hybrid Systems: An Application of the PI-PBC Method,2020,Suiza,Electronics Switzerland,Multidisciplinary Digital Publishing Institute MDPI,20799292,,Q2,No Clasificado
1959,0001468037,Oscar Danilo Montoya Giraldo,Application of the backward/forward sweep method for solving the power flow problem in DC networks with radial structure,2020,Inglaterra,Journal of Physics Conference Series,Kunming Institute of Physics,17426588,,-,No Clasificado
1960,0001468037,Oscar Danilo Montoya Giraldo,Control of a charging station for electric vehicles,2020,Inglaterra,Journal of Physics Conference Series,Kunming Institute of Physics,17426588,,-,No Clasificado
1961,0001468037,Oscar Danilo Montoya Giraldo,Power flow solution in direct current grids using the linear conjugate gradient approach,2020,Inglaterra,Journal of Physics Conference Series,Kunming Institute of Physics,17426588,,-,No Clasificado
1962,0001468037,Oscar Danilo Montoya Giraldo,Solution of the optimal power flow problem in direct current grids applying the hurricane optimization algorithm,2020,Inglaterra,Journal of Physics Conference Series,Kunming Institute of Physics,17426588,,-,No Clasificado
1963,0001468037,Oscar Danilo Montoya Giraldo,Optimal Location and Sizing of PV Sources in DC Networks for Minimizing Greenhouse Emissions in Diesel Generators,2020,Suiza,Symmetry,Multidisciplinary Digital Publishing Institute MDPI,20738994,,Q2,No Clasificado
1964,0001468037,Oscar Danilo Montoya Giraldo,Direct Power Compensation in AC Distribution Networks with SCES Systems via PI-PBC Approach,2020,Suiza,Symmetry,Multidisciplinary Digital Publishing Institute MDPI,20738994,,Q2,No Clasificado
1965,0001468037,Oscar Danilo Montoya Giraldo,"Numerical methods for power flow analysis in DC networks: State of the art, methods and challenges",2020,Países Bajos,International Journal of Electrical Power and Energy Systems,Elsevier Bv,01420615,,Q1,No Clasificado
1966,0001468037,Oscar Danilo Montoya Giraldo,Vortex Search Algorithm for Optimal Power Flow Analysis in DC Resistive Networks with CPLs,2019,Estados Unidos,IEEE Transactions on Circuits and Systems II Express Briefs,Institute of Electrical and Electronics Engineers,15583791,,Q1,No Clasificado
1967,0001468037,Oscar Danilo Montoya Giraldo,Optimal power flow studies in direct current grids: An application of the bio-inspired elephant swarm water search algorithm,2019,Reino Unido,Journal of Physics Conference Series,Kunming Institute of Physics,17426588,,-,No Clasificado
1968,0001468037,Oscar Danilo Montoya Giraldo,Optimal power flow solution in direct current grids using Sine-Cosine algorithm,2019,Reino Unido,Journal of Physics Conference Series,Kunming Institute of Physics,17426588,,-,No Clasificado
1969,0001468037,Oscar Danilo Montoya Giraldo,An exact MINLP model for optimal location and sizing of DGs indistribution networks: A general algebraic modeling system approach,2019,Egipto,Ain Shams Engineering Journal,Ain Shams University,20904479,,Q1,No Clasificado
1970,0001468037,Oscar Danilo Montoya Giraldo,Economic Dispatch of BESS and Renewable Generators in DC Microgrids Using Voltage-Dependent Load Models,2019,Suiza,Energies,Multidisciplinary Digital Publishing Institute MDPI,19961073,,Q1,No Clasificado
1971,0001468037,Oscar Danilo Montoya Giraldo,Relaxed convex model for optimal location and sizing of DGs in DC grids using sequential quadratic programming and random hyperplane approaches,2019,Países Bajos,International Journal of Electrical Power and Energy Systems,Elsevier Bv,01420615,,Q1,No Clasificado
1972,0001468037,Oscar Danilo Montoya Giraldo,Heuristic Approach for Optimal Location and Sizing of Distributed Generators in AC Distribution Networks,2019,Grecia,Wseas Transactions On Power Systems,World Scientific And Engineering Acad And Soc,17905060,,Q2,No Clasificado
1973,0001468037,Oscar Danilo Montoya Giraldo,On the Existence of the Power Flow Solution in DC Grids with CPLs Through a Graph-Based Method,2020,Estados Unidos,IEEE Transactions on Circuits and Systems II Express Briefs,Institute of Electrical and Electronics Engineers,15583791,,Q1,No Clasificado
1974,0001468037,Oscar Danilo Montoya Giraldo,A convex OPF approximation for selecting the best candidate nodes for optimal location of power sources on DC resistive networks,2019,Turquía,"Engineering Science and Technology, an International Journal",Elsevier Bv,22150986,,Q1,No Clasificado
1975,0001468037,Oscar Danilo Montoya Giraldo,A Potential Function for the Power Flow in DC Microgrids: An Analysis of the Uniqueness and Existence of the Solution and Convergence of the Algorithms,2019,Estados Unidos,"Journal of Control, Automation and Electrical Systems",Springer Science  Business Media,21953880,,Q2,No Clasificado
